,volatility,bol_upper,bol_lower,RSI,macd,value,jindex,lable,up,down,Date
39,16.4871057952486,776.6356750074536,716.9023249925461,72.06920473325266,0.3932233363818298,770.02,89.0,0,,,2016-12-09
40,14.141739049557255,778.9831871870651,718.5568128129346,69.79575298531682,0.27081459064780233,769.08,90.0,1,,,2016-12-10
41,14.074583856941297,782.8874797322563,718.4995202677434,77.09967632298576,0.5551166440415045,777.0,91.0,0,,,2016-12-11
42,10.410840933658264,786.1788441640226,719.2111558359773,77.09967632298576,0.5727324430490626,777.0,92.0,1,,,2016-12-12
43,10.911631996517574,789.3185725998057,719.7074274001941,78.05488563251569,0.4841451291759764,777.99,93.0,0,,,2016-12-13
44,11.124053262499412,791.3453429617156,721.4246570382842,67.47865129980921,0.07151794532608591,774.89,94.0,1,,,2016-12-14
45,8.42586389308327,793.1132688395481,723.7677311604517,70.36936104235943,-0.20620794384672614,776.75,95.0,0,,,2016-12-15
46,8.441872845309074,794.0546677992236,727.047332200776,67.0253875480512,-0.5585736975640465,775.88,96.0,1,,,2016-12-16
47,8.422745981985292,795.7071666143398,731.4688333856601,82.0818398244476,-0.06431375718848642,788.7,97.0,0,,,2016-12-17
48,12.477086186172748,795.869702996536,737.4152970034638,81.04270628470246,0.09754367835324729,788.4,98.0,1,,,2016-12-18
49,12.526134679111678,795.7021339743089,743.1788660256909,81.29840391817538,0.07872657594593946,788.67,99.0,1,,,2016-12-19
50,12.595659839085771,797.1202642874598,746.80073571254,85.2157320116561,0.21231646805357762,793.09,100.0,1,,,2016-12-20
51,11.495934124010839,806.6067633920068,745.5302366079932,94.66222104239291,2.1378768205716305,824.21,101.0,1,,,2016-12-21
52,26.978887364560688,819.0038234889372,739.3871765110626,95.7807755587536,3.7814681968717494,834.97,102.0,1,,,2016-12-22
53,25.295151635825164,851.8871990561619,720.2018009438378,98.345655321892,8.700534129726389,901.31,103.0,0,,,2016-12-23
54,52.65431797024133,871.7993023395504,713.1536976604496,88.86688789639477,10.5422130596571,891.61,104.0,1,,,2016-12-24
55,55.81312503800149,887.8070151302649,710.9429848697351,88.99677362744937,11.016684572488963,892.6,105.0,1,,,2016-12-25
56,55.64693185806746,902.2002001717818,710.6207998282181,89.68662102422589,10.82291319285384,897.33,106.0,1,,,2016-12-26
57,55.6972546426656,922.2427573577708,707.7162426422293,93.23945457303985,12.002468384410584,930.37,107.0,0,,,2016-12-27
58,55.26456459324598,939.1971733278805,706.8238266721195,93.20447028104635,11.84315763702135,930.34,108.0,1,,,2016-12-28
59,57.04506061861976,961.1486632714758,704.2083367285242,95.45715812382333,12.936480180442132,963.38,109.0,0,,,2016-12-29
60,34.28552387743134,976.7955899937444,706.8684100062555,84.087899014278,11.902922396326822,952.15,110.0,1,,,2016-12-30
61,34.641676200680756,991.4264937445975,710.3495062554024,85.21152764875508,10.660992684156618,958.12,111.0,1,,,2016-12-31
62,33.93969583259301,1011.8704403578804,711.9775596421196,90.53282696118961,11.475452967384044,997.72,112.0,1,,,2017-01-01
63,38.744989062761135,1032.7400882063969,714.9059117936031,92.10407973411522,12.147461305888271,1015.97,113.0,0,,,2017-01-02
64,35.50340806022474,1048.9230030542649,722.5759969457349,89.61038860483133,11.339861808744942,1013.42,114.0,1,,,2017-01-03
65,36.1660985669261,1089.372422399886,717.1275776001135,95.74905222574232,17.017191706068786,1126.76,115.0,0,,,2017-01-04
66,75.21993475556013,1094.7158564663102,733.6631435336893,52.427628358849965,10.75997984643304,994.67,116.0,1,,,2017-01-05
67,131.63282790061416,1099.253311111602,750.2206888883974,53.381881565620546,6.073404818162032,999.65,117.0,0,,,2017-01-06
68,131.6418519554263,1093.7939998495165,766.5230001504831,35.659731853581135,-4.276434142969585,896.83,118.0,1,,,2017-01-07
69,150.09542630509586,1086.8868000695172,785.3771999304824,38.36086093791945,-10.34008473096781,908.14,119.0,1,,,2017-01-08
70,149.33250315228779,1078.4881964595681,805.5158035404314,38.999393616358006,-13.94760802354353,910.49,120.0,0,,,2017-01-09
71,149.71225344851874,1072.762947165435,819.4250528345646,38.104444078931685,-16.228098495620046,906.05,121.0,0,,,2017-01-10
72,109.24918861616082,1080.4518567023729,806.761143297627,21.781434760110077,-24.948034198487186,785.22,122.0,0,,,2017-01-11
73,118.70158216274022,1090.9404962235951,784.2335037764044,21.390131930836194,-29.753441999594784,780.92,123.0,1,,,2017-01-12
74,116.53048049394879,1094.099769916409,774.5422300835903,35.957370403004504,-28.615754656750333,826.29,124.0,0,,,2017-01-13
75,117.70601029824037,1097.4266785272348,763.7463214727646,34.53875921815743,-27.177668201978456,817.91,125.0,1,,,2017-01-14
76,115.72595702320821,1099.9596418400465,753.4353581599527,35.13970521904792,-24.925287877070325,819.55,126.0,1,,,2017-01-15
77,115.66549362086178,1099.940146659425,743.4678533405745,39.583540999882736,-21.629645205286756,830.5,127.0,1,,,2017-01-16
78,117.58064317281367,1098.7326090916024,742.025390908397,61.03834375259951,-13.82198655824391,903.84,128.0,1,,,2017-01-17
79,66.93953042051356,1094.8699894546899,740.2100105453094,61.653303426715176,-8.068321686990023,906.6,129.0,0,,,2017-01-18
80,64.93980779615003,1091.55325427341,737.8916332265892,57.3987606099078,-4.750726921021162,895.798875,130.0,0,,,2017-01-19
81,62.935434742556275,1087.3949634923365,735.6000327576626,56.456143090821065,-2.5727783810343627,893.6210875,131.0,1,,,2017-01-20
82,61.38461966001268,1077.8552814532209,734.9317147967782,57.23737609091838,-0.9496222061388793,895.64,132.0,1,,,2017-01-21
83,61.35282909698173,1065.6372036733922,737.4131550766067,65.64927101532386,1.5795193357845199,918.603625,133.0,1,,,2017-01-22
84,61.76860487421983,1053.2578035011443,740.6579164988548,66.83234780556235,3.2962947264432687,922.0736125,134.0,0,,,2017-01-23
85,21.39704696567271,1003.0063246063944,770.230395393605,65.19878602360022,4.050691495314338,919.97,135.0,0,,,2017-01-24
86,21.773078677951226,986.9701234473009,776.1041590526984,47.40304072902419,2.5691058410036685,893.045625,136.0,1,,,2017-01-25
87,30.72744723674746,969.5092376898469,785.1956698101521,58.86710270263952,2.9382146546889256,915.95625,137.0,0,,,2017-01-26
88,35.63822743318713,971.5259820194294,785.0009254805695,58.26430335378203,2.9213195055921046,915.05,138.0,1,,,2017-01-27
89,35.81570639271343,973.0607927121135,784.6833397878853,61.04389109493027,3.050371203580365,920.31225,139.0,0,,,2017-01-28
90,30.96996205044808,973.727426944209,784.5610055557898,57.23709338186573,2.6418840359072844,915.933,140.0,0,,,2017-01-29
91,30.98635792625875,974.4208286221477,784.481603877851,53.79620514615551,1.9524740939064733,912.19,141.0,1,,,2017-01-30
92,31.05471770734337,979.9397185040252,796.9113214959732,77.03764688563156,4.7089998593290705,964.706075,142.0,1,,,2017-01-31
93,41.67713619944771,984.006750685375,812.7226768146236,80.41399901636001,7.075808307549041,979.703875,143.0,1,,,2017-02-01
94,40.4535290815686,992.7982753357719,819.6441521642264,81.23442104543892,8.338180140732359,983.42,144.0,1,,,2017-02-02
95,39.71323486468692,1004.5016493544176,827.4524781455805,86.60057421129031,10.47542764015154,1013.0269999999999,145.0,1,,,2017-02-03
96,41.045042700081986,1016.9701413132511,836.1289274867472,88.91053639014743,12.28262443207921,1030.999413,146.0,1,,,2017-02-04
97,37.056657459600146,1027.4391483741858,846.0169204258125,89.28910172158011,12.809221285074404,1034.07,147.0,0,,,2017-02-05
98,34.54968923838855,1039.646595312196,845.8268484878024,78.72700951370277,11.638638951493263,1024.01375,148.0,1,,,2017-02-06
99,24.071492130962426,1055.8848787498666,843.9395650501322,84.45368190766733,11.74630272255564,1050.11,149.0,1,,,2017-02-07
100,26.31493885842079,1069.6426026314834,845.8859536685152,84.96188011058595,11.131550788364486,1052.84,150.0,0,,,2017-02-08
101,26.54156323972713,1070.0230989670192,853.7536485829794,40.407472334186586,4.999459651331819,976.1030000000001,151.0,1,,,2017-02-09
102,63.128731980650024,1071.8723094460875,862.2507881039114,49.86396797431143,2.0842810059664103,999.1035,152.0,0,,,2017-02-10
103,64.55026865038108,1074.1596448789687,867.8620901710301,49.246884978404566,-0.23095743872447017,997.59,153.0,1,,,2017-02-11
104,64.2814159434231,1076.2990784599874,873.5757578400114,50.70499983160368,-1.759295605689779,1000.604625,154.0,0,,,2017-02-12
105,64.46784585436227,1077.5758361884568,880.2897376115418,50.28677053013929,-2.9490898414404967,999.877375,155.0,1,,,2017-02-13
106,59.84809648728103,1075.1002011354346,893.5808101645642,51.16583689622911,-3.726780514005373,1001.2,156.0,1,,,2017-02-14
107,59.715363841804326,1074.983273618338,903.334711481661,58.562362715614256,-3.571283015951341,1012.325988,157.0,1,,,2017-02-15
108,16.672890280706863,1076.0810720664085,914.2527255335907,69.83728768470931,-2.0806430461458625,1035.208125,158.0,0,,,2017-02-16
109,16.08645784271085,1075.8445741854796,925.9779984145199,69.82919181098283,-1.2873642900788766,1035.2,159.0,1,,,2017-02-17
110,15.693596615030833,1075.7243167846195,940.1686696153795,77.92965924367338,0.3987577323641247,1056.637138,160.0,0,,,2017-02-18
111,18.280394286009223,1069.4214766962036,960.5304383037957,73.65886950463458,0.940931296698416,1052.779286,161.0,0,,,2017-02-19
112,19.326137789618002,1070.6878168579608,967.8804906420382,71.337056339301,0.8598868524714867,1050.87,162.0,1,,,2017-02-20
113,20.155400419728668,1092.1057725123053,960.8709903876935,88.27503109523104,5.165840021943481,1123.788429,163.0,0,,,2017-02-21
114,46.91820771809763,1108.3834149209204,958.5736667790791,87.79244430405444,7.2944229825207785,1123.2231880000002,164.0,1,,,2017-02-22
115,48.25638758866719,1124.497529133208,954.1578525667913,88.68380101019805,8.399254023959628,1130.01,165.0,1,,,2017-02-23
116,47.40525137107113,1149.9965991212948,943.0454662787043,92.83381298659901,11.214859124110788,1174.86625,166.0,0,,,2017-02-24
117,50.51318596937314,1165.0736169247307,939.6220198752686,74.98591271743976,10.51871284356281,1150.605714,167.0,0,,,2017-02-25
118,56.1103766159046,1178.2839922188396,939.0472695811595,74.81820445655143,9.167195709263844,1150.37,168.0,1,,,2017-02-26
119,55.83115512966762,1198.307947305871,933.0875094941284,82.74969369597879,10.046984114789737,1190.75195,169.0,0,,,2017-02-27
120,39.917868814085466,1215.0567020226808,929.8112833773185,80.35306515253525,9.47584537275985,1187.565286,170.0,1,,,2017-02-28
121,40.28296406072685,1227.500525735732,938.8461596642675,81.04054419619997,8.419177204213966,1190.89,171.0,1,,,2017-03-01
122,40.506846360404744,1254.1479392058877,938.2294778941118,89.83622204244548,11.255054864455374,1259.410817,172.0,1,,,2017-03-02
123,49.116196146151296,1281.7983479601587,939.3340691398405,91.59350974558784,13.625528786500773,1285.14,173.0,1,,,2017-03-03
124,40.573147078805775,1304.6293750660534,945.1425795339461,91.71773362558781,14.025701669235573,1287.0,174.0,0,,,2017-03-04
125,40.12638858391067,1319.3075377396108,957.5700093603886,79.53502677554944,11.993942782665556,1270.9333,175.0,1,,,2017-03-05
126,42.76092714040186,1330.8463675538853,973.4309170461139,80.36561758460132,9.81453027797511,1275.197375,176.0,1,,,2017-03-06
127,41.804251470874426,1340.3038043512051,990.6908814487941,81.28532186990157,7.6369106219382985,1279.5,177.0,0,,,2017-03-07
128,41.73058301276085,1336.002726413519,1007.2104768864799,31.321273480628165,-2.509984760943766,1157.3933,178.0,1,,,2017-03-08
129,75.86890587191029,1331.6030497501529,1027.3370678498459,43.32889614169984,-7.083207305797977,1192.469143,179.0,0,,,2017-03-09
130,78.77256783723031,1327.5764892755828,1044.9089145244156,43.23085580325558,-10.16973412804203,1192.09,180.0,0,,,2017-03-10
131,78.59272274023635,1320.0884169174021,1065.0350457825964,39.56697796256171,-12.94042350582486,1179.159875,181.0,1,,,2017-03-11
132,78.6042037967872,1311.7552977302469,1091.030627469752,56.2135520301387,-11.428632937347395,1227.494625,182.0,1,,,2017-03-12
133,87.03867923978262,1311.4952118426245,1101.6798704573744,56.26899072393835,-10.358649924233937,1227.68,183.0,1,,,2017-03-13
134,86.84998485833813,1311.5246936601698,1113.8651484398288,61.80678370691373,-8.48090971249399,1245.370786,184.0,1,,,2017-03-14
135,34.304038534022766,1312.0019386663312,1126.1268659336674,65.38352767306904,-6.537319703683394,1257.399625,185.0,0,,,2017-03-15
136,30.82073154567085,1315.187679163959,1131.1545004360398,65.14032869273947,-5.432598181036738,1257.0,186.0,0,,,2017-03-16
137,30.82070818561845,1324.4267462721386,1115.9720507278603,22.838889703077182,-15.456452080691918,1091.171888,187.0,0,,,2017-03-17
138,112.82216504404796,1364.7489580161755,1055.836075233823,13.817372738748587,-30.178819319059997,952.2323625,188.0,1,,,2017-03-18
139,130.78324879219798,1386.3667019061131,1011.9121363438854,18.134586906653443,-37.15230299809915,967.69,189.0,1,,,2017-03-19
140,134.3783132103556,1390.5554671117363,993.8752913382622,37.81735511396047,-34.610761673306236,1049.0844880000002,190.0,1,,,2017-03-20
141,157.034387279795,1389.523222664579,987.6815400854199,50.11475868075901,-26.915905104622748,1118.630043,191.0,0,,,2017-03-21
142,169.42843435605727,1382.0184846484576,980.545196401541,49.170112831555095,-21.130611722048055,1113.0,192.0,0,,,2017-03-22
143,169.13616758182965,1372.9050922401227,965.023488809876,37.87693786642704,-21.173985708720235,1038.789,193.0,0,,,2017-03-23
144,143.4680844134701,1370.6267186211155,932.7938338588831,27.855587707195102,-26.266120809331547,941.9197142999999,194.0,0,,,2017-03-24
145,123.94069264156992,1366.7681917079512,902.3520307720473,26.6343573481247,-28.906737001702965,927.93,195.0,1,,,2017-03-25
146,123.18003499119372,1353.7388420345706,883.5402741954282,33.81641351765281,-27.072145536884385,956.7863125,196.0,1,,,2017-03-26
147,105.33096668261739,1331.9922784835098,881.0597627464887,50.143429195394354,-19.174912140274518,1037.22925,197.0,1,,,2017-03-27
148,113.28722148356522,1326.628342092092,874.7883691379067,50.83292975902085,-12.738501933953572,1041.04,198.0,0,,,2017-03-28
149,113.8089420874935,1316.3810180242767,869.8463289057221,50.73030876116561,-7.798917505731346,1040.5755,199.0,0,,,2017-03-29
150,102.51185122993387,1305.0880881985252,865.7207137314733,50.033342278419155,-4.179490828667014,1037.90455,200.0,0,,,2017-03-30
151,61.06418479767064,1294.5343026517646,861.8325117782339,49.07475864450975,-1.5992242753915207,1034.74,201.0,1,,,2017-03-31
152,57.87530997595519,1276.500365652566,865.8099433774327,63.07519838084568,3.730670648273282,1086.9295710000001,202.0,1,,,2017-04-01
153,61.69640770156282,1257.754107513067,871.7051140169319,65.72690241829439,7.946557758751332,1099.169125,203.0,0,,,2017-04-02
154,35.01619167041691,1231.1181718118771,881.8029711181218,57.90730054290659,9.220024078514818,1079.99,204.0,1,,,2017-04-03
155,40.13409008083719,1204.7668083231626,896.5744084068367,71.14199679013161,13.717262927327823,1141.600363,205.0,0,,,2017-04-04
156,52.434551167894725,1172.6773464989583,916.2718016310408,67.61372058835867,15.492459959704568,1133.079314,206.0,1,,,2017-04-05
157,53.5680263178323,1179.1370182743897,914.0479410556093,67.71534427247377,16.005719872481514,1133.53,207.0,1,,,2017-04-06
158,52.92776241317186,1197.6403178887786,919.3668301912203,78.12094134718417,19.268646762452097,1190.45425,208.0,0,,,2017-04-07
159,52.846475725864984,1211.522562129338,926.8305697506611,73.47590968477756,19.813487994295034,1181.149838,209.0,1,,,2017-04-08
160,55.39394413833478,1226.3824859009387,925.4651971790605,74.04907936620197,19.358556416310467,1184.03,210.0,1,,,2017-04-09
161,50.50346867626118,1240.5950074098614,920.1641588701377,78.61507604898802,19.58633551906627,1207.744875,211.0,1,,,2017-04-10
162,38.12359157209324,1258.119012804365,914.0018572756338,81.69132708728884,19.876392106314555,1226.617038,212.0,0,,,2017-04-11
163,35.34447345293155,1274.9963704113989,915.1545996686,76.42924851879694,18.460240116064018,1219.09,213.0,0,,,2017-04-12
164,37.05714943379061,1275.9673475119398,937.9940224380593,54.546296085781684,13.994070860508955,1180.023713,214.0,1,,,2017-04-13
165,32.970815613314265,1270.5389493514335,969.1554262985657,56.54739882189646,10.645728937280829,1185.260057,215.0,0,,,2017-04-14
166,32.68295169130013,1262.6031557064075,998.4485886935912,49.15761228793033,6.864223307356195,1170.36,216.0,1,,,2017-04-15
167,33.9039492232846,1264.9583610142731,1011.063199685726,56.70660372319284,5.001987299857259,1186.9274130000001,217.0,1,,,2017-04-16
168,31.8348857961545,1268.2188446937007,1024.2622035062982,63.95788402601499,4.565506184756803,1205.634875,218.0,0,,,2017-04-17
169,31.88183729292977,1265.5258739493856,1040.5946242506134,48.89855853471264,2.011944087028567,1176.97,219.0,1,,,2017-04-18
170,35.36208616621461,1264.598724236439,1059.5243277635604,63.59626216651707,2.70401544329021,1217.930088,220.0,1,,,2017-04-19
171,36.620501747014664,1262.4725793167909,1082.345105183208,69.6680277876968,4.290034868406263,1241.686325,221.0,0,,,2017-04-20
172,37.92363129437445,1265.0461085786303,1094.741618821369,66.82144724878651,4.504693612699462,1236.63,222.0,1,,,2017-04-21
173,35.534468085677915,1271.7294874885215,1104.272449911478,73.22870643371917,5.736071144553414,1261.311225,223.0,0,,,2017-04-22
174,36.23606152548295,1269.9761627706287,1123.8255859293702,71.0129999548769,5.739912439830636,1257.988113,224.0,0,,,2017-04-23
175,36.8770301535021,1272.686671147384,1131.0390412526149,59.80732876688326,4.078794748692339,1240.84,225.0,1,,,2017-04-24
176,31.97388361573253,1280.3027191412948,1138.056530658704,71.81357686682284,5.00799413762973,1279.414688,226.0,1,,,2017-04-25
177,30.294670343340517,1292.8108025654456,1143.1064347345537,77.90940533993444,6.933960680840883,1309.109875,227.0,0,,,2017-04-26
178,31.20034178360492,1302.4489658743057,1143.2248464256938,65.78433075052263,6.126931304395399,1288.02,228.0,1,,,2017-04-27
179,35.20221058903652,1320.4423631733812,1140.2459082266182,75.26351718455693,7.742833844641076,1331.2944289999998,229.0,1,,,2017-04-28
180,39.221961340159325,1336.1286844415256,1139.6544907584741,75.9444475011266,8.248497581057137,1334.9790380000002,230.0,0,,,2017-04-29
181,38.42740030331393,1349.6104764274676,1138.698211272532,74.62051173393533,7.6515367007854564,1333.0,231.0,1,,,2017-04-30
182,34.65195615296838,1382.846553314236,1124.517711885764,86.56994973573336,11.875336212437048,1417.1728130000001,232.0,1,,,2017-05-01
183,48.699183150986094,1419.5175246020192,1111.1453693979809,89.1191574193007,15.72795605183451,1452.076288,233.0,0,,,2017-05-02
184,48.811206900504814,1446.7639474883713,1110.6515752116288,86.56227358210437,16.59380441264981,1447.55,234.0,1,,,2017-05-03
185,43.986533174164705,1484.5820198196318,1105.136709680368,90.80884919452991,19.669670074156905,1508.292125,235.0,1,,,2017-05-04
186,45.83623594521532,1520.2550506166262,1105.7611859833737,92.05156389485954,21.64642044313178,1533.3350710000002,236.0,0,,,2017-05-05
187,43.535927963253,1546.7095979088479,1112.4888973911522,84.10419154709932,20.252338081904966,1518.75,237.0,1,,,2017-05-06
188,46.58112554875044,1573.0080916727738,1119.213759027226,85.82754401663219,18.795647299984893,1535.8684289999999,238.0,1,,,2017-05-07
189,32.17080928718583,1616.1899544857615,1122.3968187142382,92.10930508941408,22.9257307653437,1640.619225,239.0,1,,,2017-05-08
190,49.677364319159445,1656.2486544112958,1125.6551099887033,92.50800931437472,24.272645409125374,1651.1,240.0,1,,,2017-05-09
191,47.35530609297178,1718.4697979088244,1115.5539589911748,95.45033705123657,30.21427274088481,1762.88625,241.0,1,,,2017-05-10
192,55.802301473465675,1783.2674944564094,1109.1923187435898,96.34553462701916,35.22958680044488,1820.9905629999998,242.0,1,,,2017-05-11
193,55.299239774796426,1839.0800300101762,1110.1486606898227,96.46072825267932,36.124161286158255,1829.0,243.0,0,,,2017-05-12
194,50.08195028772049,1872.4489824948012,1128.172898205198,75.97919717811341,30.15285171656606,1771.920013,244.0,1,,,2017-05-13
195,66.88893815530277,1897.746540564497,1156.422990135502,76.4415377388295,24.045725452216104,1776.3165,245.0,1,,,2017-05-14
196,57.11241126288578,1920.0942271562135,1184.1338347437854,76.88877054525082,18.073311328195217,1780.0,246.0,0,,,2017-05-15
197,57.507673003486545,1932.4116887324014,1214.8085831675974,61.34571078797537,9.607667237484463,1739.031975,247.0,1,,,2017-05-16
198,39.75317187875506,1946.9553308460547,1252.2114473539443,72.49440322972272,6.984199944515183,1807.4850629999999,248.0,0,,,2017-05-17
199,43.13415232337095,1955.418286572719,1289.0170487272799,64.79404455882583,2.2755496069255514,1783.98,249.0,1,,,2017-05-18
200,43.539759711125924,1990.6221574767203,1316.4673228232784,82.06315093485486,9.331853112952928,1961.520488,250.0,1,,,2017-05-19
201,75.99316078889744,2035.6430848464436,1343.4373742535552,86.23411946891171,17.87306193919241,2052.909788,251.0,0,,,2017-05-20
202,77.1824309069601,2068.179676950168,1370.0675008498304,76.00662891000502,18.211817509855052,2008.84,252.0,1,,,2017-05-21
203,82.9536130368336,2113.140702716518,1388.9650775834814,81.02153746214255,21.384307524007767,2090.662313,253.0,1,,,2017-05-22
204,74.6045905690383,2197.073679820078,1389.0481292799209,88.16820781149922,33.471313618183814,2287.7102879999998,254.0,0,,,2017-05-23
205,86.04691690781337,2259.803668197907,1401.120928402092,82.2475461603886,35.857460690644274,2256.32,255.0,1,,,2017-05-24
206,86.3170430508777,2343.665058869916,1402.6466592300828,86.71222778524454,42.31259693158535,2387.206286,256.0,0,,,2017-05-25
207,74.78129238291947,2370.8641795459944,1444.7702242540042,61.759009229016485,31.347679089014093,2211.976857,257.0,1,,,2017-05-26
208,105.89033284466151,2402.0551534299398,1487.974407470059,66.26881634241445,25.479883922965257,2279.82,258.0,0,,,2017-05-27
209,102.09160069211414,2419.4001005830632,1525.8656178169351,56.10569960299397,13.184926447947362,2192.9808,259.0,1,,,2017-05-28
210,108.45512971986227,2443.667611603513,1564.0811767964854,62.668310362124835,8.311562729079867,2275.9307,260.0,1,,,2017-05-29
211,88.8516151703562,2472.2720058065674,1588.19015759343,63.77229772096472,3.9319136215997332,2290.02,261.0,0,,,2017-05-30
212,88.21605504954174,2497.954260013993,1609.002238486005,63.12266023072072,-1.077568589055403,2285.933914,262.0,1,,,2017-05-31
213,75.37553343150904,2538.2136475495486,1625.767118050449,72.4586675084468,1.2751079696597287,2399.242671,263.0,1,,,2017-06-01
214,55.592204329209,2568.1476944532383,1659.6340698467588,73.22585954101012,1.5669458018937519,2409.93,264.0,1,,,2017-06-02
215,53.89437495255305,2611.6559499451505,1691.0706801548467,80.34640905699617,7.258508639881967,2525.7651579999997,265.0,0,,,2017-06-03
216,40.204696569125886,2641.4763958876215,1734.8675485123763,78.27775887150176,8.01514060304092,2516.173143,266.0,1,,,2017-06-04
217,42.30208194679161,2654.5408056678784,1800.852941232119,79.17375717219247,7.085264873131393,2529.53,267.0,1,,,2017-06-05
218,42.43958660449258,2751.884691945119,1811.0919183548788,90.98838411797928,26.856161294380797,2883.313697,268.0,0,,,2017-06-06
